eps_over_Jo,eps,tau,P,W_tls,Wad_tls,L_tls,Wnorm_tls
0.0,0.0,11.265537902513168,1.679993042307586e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,11.718600662664821,3.1877496504046094e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,12.189884112002607,1.8107462212995152e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,12.680121026520528,5.126191002561334e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,13.190073652045038,8.919789689275377e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,13.720534889414454,6.153078504579848e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,14.27232952732237,3.1908044511067123e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,14.846315524742002,1.655418793574751e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,15.443385344925332,7.680407589073144e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,16.064467343051373,3.852265256911956e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,16.710527209681032,7.2647291165269885e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,17.382569472262958,1.9958174591197057e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,18.081639057025043,1.0090348790574338e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,18.80882291367997,2.5580907416599568e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,19.565251705471134,3.2035765103866257e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,20.0,9.728511705802038e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,20.352101567186576,7.179703529465177e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
